,id,dateAdded,dateUpdated,name,brand,reviews.date,reviews.dateSeen,reviews.doRecommend,reviews.numHelpful,reviews.rating,reviews.text,reviews.title,reviews.username
337,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,2018-10-15T16:03:30Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,2017-12-31T00:00:00.000Z,2018-04-26T00:00:00Z,1,0,5,It’s great I use it a lot and yes I will tell friends and family about it,Alexa show,Donald
341,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,2018-10-15T16:03:30Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,2017-09-06T00:00:00.000Z,2018-04-26T00:00:00Z,1,0,5,Nice way to see the internet and also to view security cameras. Very handy device.,Love the Show,Bean
347,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,2018-10-15T16:03:30Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,2018-09-01T19:51:34.000Z,2018-10-11T00:00:00Z,1,0,5,I bought the echo show for my mom for her birthday and she loves it! We use it all the time.,,Kelsey
358,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,2018-10-15T16:03:30Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,2018-04-08T23:11:29.000Z,2018-10-11T00:00:00Z,1,0,5,"I bought it for my son in laws birthday after they bought me one for Christmas. Not just good for music but helpful for grandkids homework and now we can video chat with grandkids, which the one year old loves!",Pretty Awesome!,Linda
368,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,2018-10-15T16:03:30Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,2017-11-17T00:00:00.000Z,2018-04-26T00:00:00Z,0,0,3,"Its a great product, but for the cost, the speakers are not what they should be, and the screen is too small. Choosing what is desplayed on the screen is something i still have not figired out. Hopefully software updates will fix the minor problem, and a second generation will hopefully fix the hardware downfalls. Voice recognition is also not as good as the eco dot. I am not recomending this product at this time because of the cost and poor performance.",Needs improvement,Nick
369,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,2018-10-15T16:03:30Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,2017-12-28T00:00:00.000Z,2018-04-26T00:00:00Z,1,0,5,"Easy setup for connections to wi-fi cameras, Amazon Digital Subscriptions and coming soon....YouTube. Add your videos and BOOM...to the screen they come.",Great Alexa Addition,doyson
376,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,2018-10-15T16:03:30Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,2018-01-05T00:00:00.000Z,2018-04-26T00:00:00Z,1,0,5,Does what it is advertise for and more. Had fun setting it up and amazed on what it can do. I even use it for security.,Great Gizmo,Pete
388,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,2018-10-15T16:03:30Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,2018-04-18T00:00:00.000Z,2018-04-26T00:00:00Z,1,0,5,"The best part about the echo is that you can actually use it to watch videos, the security cameras connected to your house, listen to music and watch the baby sleep. I love my Echo Show.",Best Echo so far !!!,Pete
397,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,2018-10-15T16:03:30Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,2018-01-02T00:00:00.000Z,2018-04-26T00:00:00Z,1,0,5,"A great new Amazon device to add to my other Alexa products. The visuals are amazing, and it is so easy to use and set up.",Easy to Use,KrisK
403,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,2018-10-15T16:03:30Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,2017-06-28T00:00:00.000Z,2018-04-26T00:00:00Z,1,3,5,"I got two of these, super easy to set up. Only used them one day so far.Can't fine one thing I don't like about them.",Pretty Cool,John
414,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,2018-10-15T16:03:30Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,2018-01-02T00:00:00.000Z,2018-04-26T00:00:00Z,1,0,5,"A great new Amazon device to add to my other Alexa products. The visuals are amazing, and it is so easy to use and set up.",Nice New Color for the Echo,KrisK
418,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,2018-10-15T16:03:30Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,2018-02-21T00:00:00.000Z,2018-04-26T00:00:00Z,1,0,5,"Such a cool product. We primarily use it for music— definitely rivals brand name speakers, but can be used for so much more",Awesome product for all ages,Kelsey
419,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,2018-10-15T16:03:30Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,2017-12-21T00:00:00.000Z,2018-04-26T00:00:00Z,1,0,5,"This is great. The entire family is using it. Son’s are using it for it music, husband for appointments, me for just about everything. It’s useful and fun.",Awesome amazon Alexa. Great for entire family.,Chris
427,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,2018-10-15T16:03:30Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,2017-12-22T00:00:00.000Z,2018-04-26T00:00:00Z,1,0,5,"As good as echo, with added visuals can be usefulAnd fun",Well made,Anonymous
434,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,2018-10-15T16:03:30Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,2018-01-24T00:00:00.000Z,2018-04-26T00:00:00Z,1,0,5,Got for my parents as a gift. Simple to use and they like it. Got on sale so was good value.,Parents gift,Matty
436,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,2018-10-15T16:03:30Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,2017-11-15T00:00:00.000Z,2018-04-26T00:00:00Z,1,0,4,Bought my 5 daughters each one for Christmas & one for myself .. love the concept,Fun addition & very useful,Maaroo
462,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,2018-10-15T16:03:30Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,2017-07-06T00:00:00.000Z,2018-04-26T00:00:00Z,1,26,5,"Love that I can view my arlo cams on it , love it plays movie trailers on point , love the lyrics when playing music , love the video calls, love the drop in to other Alexa devices around the house (they now work as intercoms) so I can be in the 3rd floor of my house (3 story home in Las Vegas ) the doorbell rings I can say alexa show me front door (arlo cam) then I can say alexa open front door, drop in on the echo by front door and say come on up , Just having a blast with this stuff , yes I am in deep with the smart home thing.. alexa turn on the lights (hue color lights) , turn on the fan (wemo switches) Alexa set house to 77 degrees (nest ) so endless , yeah I would say the ECHO SHOW IS A GOOD START ...",Love it,Anonymous
471,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,2018-10-15T16:03:30Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,2018-02-21T00:00:00.000Z,2018-04-26T00:00:00Z,1,0,5,Great product and it is very easy to set up and use,love it,tc13
481,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,2018-10-15T16:03:30Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,2017-12-22T00:00:00.000Z,2018-04-26T00:00:00Z,1,0,4,This was a Black Friday special and we knew we wanted a smart home assistant and Alexa worked well with the Ring doorbell system. There are times when you have to ask her the same thing over and over until she figures it out but overall it was a food deal.,Just ask Alexa,Mike
488,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,2018-10-15T16:03:30Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,2017-12-22T00:00:00.000Z,2018-04-26T00:00:00Z,1,0,5,"My wife said I’m developing a “Star Trek” home...while I’m still learning what all I can do with this over the regular Echo, I am looking forward to getting my Ring Doorbell installed! Great product, I can rave enough about them!!!",Third Echo Product...,Chris
511,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,2018-10-15T16:03:30Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,2017-12-23T00:00:00.000Z,2018-04-26T00:00:00Z,1,0,5,Too many great things to say about the echo show! I have had an echo dot for a while but the new echo who adds video. I literally use it everyday multiple times a day. Great product Amazon!,Love love love it!,Hilti
520,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,2018-10-15T16:03:30Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,2017-12-09T00:00:00.000Z,2018-04-26T00:00:00Z,1,0,5,"Purchased the Echo Show for my wife and she loves it! Full of great information, weather and more. Can control lights and various things at the house. Even askes you the question of the day! Easy set up and to use. Mainly bought it to monitor the Arlo Pro 2 cameras we purchased.",Echo Show,Jimmy
523,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,2018-10-15T16:03:30Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,2017-12-15T00:00:00.000Z,2018-04-26T00:00:00Z,1,0,5,"I feel the audio on the show is the best when compared to the echo, echo 2.0, and obviously dot. Nice to have next to bed instead of a dot and an alarm clock",Best sound out of all echo products,Rick
526,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,2018-10-15T16:03:30Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,2017-11-18T00:00:00.000Z,2018-04-26T00:00:00Z,1,0,5,I love my new Alexa Show. Checked prices thoroughly and Best Buy was was the “best” and 5 minutes away. Product is great. Easy setup and works as stated. Staff very helpful. Would recommend this product and definitely this model. :),Great Computer Assistant,Lisa
537,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,2018-10-15T16:03:30Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,2018-01-13T00:00:00.000Z,2018-04-26T00:00:00Z,1,0,5,"Having LOTS of fun with Alexa! Tells us weather, stories, plays music trivia games with us, helps with shopping list, and can face to face talk with my sister in another state (bought one for her too) - great addition to our home!",Amazon - Echo Show - White,860eagle
550,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,2018-10-15T16:03:30Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,2017-09-06T00:00:00.000Z,2018-04-26T00:00:00Z,1,0,5,Nice way to see the internet and also to view security cameras. Very handy device.,Step up from Echo,Bean
574,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,2018-10-15T16:03:30Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,2017-12-27T00:00:00.000Z,2018-04-26T00:00:00Z,0,1,2,Needs to be a stand alone device. I should have not required to use a tablet of Cell phone to make it work. Amazon needs to work on the technology on device.,Needs to be a stand alone device,Nick
589,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,2018-10-15T16:03:30Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,2017-11-17T00:00:00.000Z,2018-04-26T00:00:00Z,1,0,5,Can use many differents apps from the Echo Show. Awesome product!,Great quality!,Lisa
594,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,2018-10-15T16:03:30Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,2018-01-29T00:00:00.000Z,2018-04-26T00:00:00Z,1,0,4,"Family is having fun with Alexa. I do like the way it integrates with other devices around the home: Arlo, Nest...",fun if you want to give siri a break,John
608,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,2018-10-15T16:03:30Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,2017-12-01T00:00:00.000Z,2018-04-26T00:00:00Z,1,0,5,"Between this product and Siri, AlexaIs much more useful and reliable. It controls many things in my home and is very dependable. Only one problem... commercials activate Alexa when it hears them.",Alexa wins,Rick
643,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,2018-10-15T16:03:30Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,2018-01-12T00:00:00.000Z,2018-04-26T00:00:00Z,1,0,5,"This is my 5th Amazon Alexa product. I used to have the Alexa Echo, but moved that up to my bedroom. Now I use the Echo Show downstairs and has good sound quality. I also like that I can add my Home Security system to operate through it and can see all my cameras. Great product.",Amazon Show,Tony
649,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,2018-10-15T16:03:30Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,2017-12-22T00:00:00.000Z,2018-04-26T00:00:00Z,1,0,5,"Got this so Grandma could stay in touch with Grandchildren, Works great and easy to use",Awesome,Donald
658,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,2018-10-15T16:03:30Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,2017-12-18T00:00:00.000Z,2018-04-26T00:00:00Z,1,0,4,"Yes, it’s a little glitchy sometimes. But so useful and fun! I’m hoping that over time Amazon will continue to improve on the errors in Alexa. When contacting customer service, it doesn’t seem like Amazon is very interested in learning the problems that need fixing though.",Love it,Matty
675,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,2018-10-15T16:03:30Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,2017-12-01T00:00:00.000Z,2018-04-26T00:00:00Z,1,0,5,"This Amazon Echo is very user friendly, and provides hours of entertainment, with anything from recipes, news, videos, and Amazon music with the lyrics is like having your own Karaoke.","Echo is the best, love Alexa",Ladybutterfly
677,AWFUWc8THh53nbDRF6YO,2018-02-02T02:30:22Z,2018-10-15T16:03:30Z,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,2017-12-27T00:00:00.000Z,2018-04-26T00:00:00Z,1,0,4,"I have had the Echo Show for about a month now. So this review is from a new user whom has never had smart devices aside from cell phones. Alexa is great for listening to music, most of it free if you're an Amazon Prime member, pair your Echo device with a bluetooth speaker for awesome sound. Alexa works well with smart home devices such as light bulbs, outlets and thermostat. (Most of these are really easy to set up, so you don't have to be a very technical person.) All of which can be voice controlled or remotely via the Alexa app from your smart phone. If you have a friend with an Echo Show, you can make video calls via the devices or directly to a smart phone which is pretty awesome for family and friends whom live far away. As far as answering questions, do not expect the best answers. The Bing search engine needs some work. If you want to ask the questions she prompts you with on an Echo show, she's your girl, but if you want to know something, you might have to look it up yourself. IE; weather forecast, you get whatever Bing uses and the short version. If Bing would expand their horizons in searches, I would definitely 5 star this item. She does fairly well with recipes and shopping lists. I am going to be trying out the calendar sync portion of this with my wife after the holidays. All in all, very fun, helpful, item. It can order you pizza too.",Needs better search engine.,Jimmy
